city,distance,through
KAB. ACEH BARAT,723.6688492743548,"[26, 51]"
KAB. ACEH BARAT DAYA,843.2534324903996,"[26, 7, 20, 21, 2]"
KAB. ACEH BESAR,592.9585902868693,"[26, 7, 20, 21]"
KAB. ACEH JAYA,669.2620636239681,"[26, 7, 20, 21, 2]"
KAB. ACEH SELATAN,697.9913209134833,"[26, 7, 6, 5]"
KAB. ACEH SINGKIL,577.3205959729019,"[26, 7, 6]"
KAB. ACEH TAMIANG,368.43683478225216,"[26, 7]"
KAB. ACEH TENGAH,236.75930954647492,[26]
KAB. ACEH TENGGARA,395.5673350280564,"[26, 7]"
KAB. ACEH TIMUR,530.8455067003484,"[26, 7, 8]"
KAB. ACEH UTARA,597.435640788836,"[26, 7, 8, 9]"
KAB. BENER MERIAH,617.0252672804244,"[26, 25, 14, 13, 12]"
KAB. BIREUEN,566.0300937068027,"[26, 25, 14, 13]"
KAB. GAYO LUES,416.8229330069107,"[26, 25, 14]"
KAB. NAGAN RAYA,319.72809592189196,"[26, 25]"
KAB. PIDIE,368.05086314572316,"[26, 16]"
KAB. PIDIE JAYA,338.5194665131426,[26]
KAB. SIMEULUE,562.7205147104823,"[26, 25, 28, 55]"
KOTA BANDA ACEH,699.3301615123598,"[26, 7, 6]"
KOTA LANGSA,446.50550917551436,"[26, 7, 20]"
KOTA LHOKSEUMAWE,325.0342876951376,"[26, 7]"
KOTA SABANG,541.1818274638157,"[26, 7, 20]"
KOTA SUBULUSSALAM,229.18682865874067,"[26, 27]"
KAB. ASAHAN,262.123141361249,"[26, 25, 24]"
KAB. BATUBARA,219.79056356089495,"[26, 25]"
KAB. DAIRI,78.43039214756162,[26]
KAB. DELI SERDANG,0.0,[]
KAB. HUMBANG HASUNDUTAN,136.5913321191614,[26]
KAB. KARO,104.86142621097326,"[26, 25]"
KAB. LABUHANBATU,287.94490019244836,"[26, 30]"
KAB. LABUHANBATU SELATAN,236.3393347367087,[26]
KAB. LABUHANBATU UTARA,301.71353042350347,"[26, 30]"
KAB. LANGKAT,539.1894324819178,"[26, 30, 31]"
KAB. MANDAILING NATAL,489.8140711164167,"[26, 25, 38, 39]"
KAB. NIAS,332.63032116603904,"[26, 25, 49, 35]"
KAB. NIAS BARAT,302.504200667193,"[26, 25, 49]"
KAB. NIAS SELATAN,353.74194880705784,"[26, 25, 49, 35]"
KAB. NIAS UTARA,436.7814965904015,"[26, 25, 49, 35, 36]"
KAB. PADANG LAWAS,338.01791903186216,"[26, 25]"
KAB. PADANG LAWAS UTARA,392.5874040343379,"[26, 25, 38]"
KAB. PAKPAK BHARAT,450.4528140482222,"[26, 51, 41]"
KAB. SAMOSIR,385.7832018782614,"[26, 51]"
KAB. SERDANG BEDAGAI,470.01269470949876,"[26, 51, 41]"
KAB. SIMALUNGUN,438.8346533839123,"[26, 51, 52]"
KAB. TAPANULI SELATAN,594.5853871349458,"[26, 51, 52, 43]"
KAB. TAPANULI TENGAH,665.2295988615695,"[26, 51, 52, 43, 44]"
KAB. TAPANULI UTARA,714.2239830130839,"[26, 51, 52, 43, 44, 45]"
KAB. TOBA SAMOSIR,675.4576016510516,"[26, 51, 52, 48]"
KOTA BINJAI,510.6562311322198,"[26, 51, 52]"
KOTA GUNUNGSITOLI,269.1329452877494,"[26, 25]"
